NUMBER OF ITERATIONS:10
POPULATION SIZE:100
NUMBER OF GENERATIONS:200
MUTATION PROBABILITY:0.01
CROSSING PROBABILITY:0.1
TOURNAMENT SIZE:5
GENERATION;BEST FITNESS;AVERAGE FITNESS; WORST FITNESS;
155;2119.57253977753;1002.46899058423;-2424.96204670566;
156;2119.57253977753;979.434122895783;-2887.3774662254;
157;2121.41924416008;1393.52312690601;-905.189439684221;
158;2119.57253977753;964.066542917285;-5556.78631307615;
159;2114.95392229279;615.51982571829;-3385.26251505975;
160;2114.95392229279;1314.22916536688;-2120.40195657281;
161;2119.57253977753;989.356627227916;-2088.60412706148;
162;2114.95392229279;1090.45165017457;-2666.98801555023;
163;2119.57253977753;1143.7102342119;-2452.48327014467;
164;2119.57253977753;986.451021761181;-4865.1459443086;
165;2114.95392229279;806.621783087798;-1959.08163026895;
166;2116.80062667534;889.17357400207;-1972.51117169647;
167;2116.80062667534;1197.49265623269;-638.200060506435;
168;2116.80062667534;518.725364166627;-4637.85775390235;
169;2116.80062667534;1048.63584895735;-4177.98575057505;
170;2121.41924416008;1384.58362000251;-2939.33333552232;
171;2121.41924416008;1018.31372295325;-4579.63071525029;
172;2116.80062667534;537.237901430919;-7981.96750689486;
173;2116.80062667534;1345.15397784684;-3180.46867829469;
174;2121.41924416008;1103.09712756038;-2923.7398485497;
175;2121.41924416008;914.110532123532;-3432.25595505298;
176;2121.41924416008;1034.21358692079;-2417.83557641438;
177;2121.41924416008;1174.75788426035;-2701.65830476279;
178;2121.41924416008;1027.44552260968;-3209.84083360958;
179;2121.41924416008;761.489143751444;-2417.83557641438;
180;2116.80062667534;-132.876693284741;-4001.30206554815;
181;2116.80062667534;719.814096848908;-6267.63434853416;
182;2116.80062667534;863.799886301382;-4180.14935834971;
183;2116.80062667534;911.67395452027;-3441.43496893732;
184;2116.80062667534;729.72450506928;-4803.36173367603;
185;2113.30427400433;935.570549222565;-2767.87631428215;
186;2117.27554657408;1274.17383543027;-2564.43489854239;
187;2117.27554657408;1244.41811311979;-1562.45309479611;
188;2117.27554657408;1050.53307561415;-3889.5604020753;
189;2117.27554657408;784.470600891584;-5640.44582398227;
190;2117.27554657408;1571.12562493194;-2521.90698680692;
191;2117.27554657408;1493.97304846988;-2502.81467793682;
192;2117.92289148907;1430.03927449056;-4544.77944310194;
193;2117.92289148907;1121.78414501125;-2933.51703437748;
194;2117.92289148907;1303.08552966613;-2609.03113103157;
195;2117.92289148907;928.460293734964;-2533.84401421611;
196;2117.92289148907;1105.24753859601;-2848.62578909446;
197;2117.92289148907;283.300774495279;-7807.64914859152;
198;2117.92289148907;1072.99310473263;-3348.92543782261;
199;2117.92289148907;964.359759681583;-4067.91581538311;
0;1871.44655113315;-2523.99116910174;-9241.21189192106;
0;1871.44655113315;-971.084439534321;-12532.9343382695;
1;2027.07396599822;-399.656745209861;-11190.7299149331;
2;2027.07396599822;119.686992239539;-5019.05957854877;
3;2027.07396599822;799.488171856242;-4253.51057249586;
4;1850.8338947114;-511.460629036668;-5581.96239869539;
5;2121.41924416008;729.549712214282;-4059.47828487588;
6;2121.41924416008;1207.96701443062;-4185.33626623699;
7;2121.41924416008;592.086729603356;-2635.95800452997;
8;2121.41924416008;808.552708225368;-2712.92141951378;
9;2121.41924416008;497.707220780062;-5625.82995890927;
10;2121.41924416008;620.142907694258;-3176.47155494605;
11;2081.51507220186;1091.01536113316;-2120.40195657281;
12;2095.49341311278;895.651736863036;-3415.89758660121;
13;2095.49341311278;1075.53169531578;-3836.13840442595;
14;2095.49341311278;1168.31380072389;-3116.62892954995;
15;2095.49341311278;181.618294103225;-4258.05166253443;
16;2095.49341311278;887.141122645979;-3330.04650311197;
17;2095.49341311278;774.126554692698;-2489.7880830556;
18;2119.57253977753;1171.07045912631;-2774.61208514945;
19;2119.57253977753;1007.20483646108;-3044.6425027478;
20;2119.57253977753;938.534045318501;-2555.0386618261;
21;2119.57253977753;792.460493011719;-6244.03570567505;
22;2117.92289148907;819.128810362514;-5162.38658595413;
23;2117.27554657408;918.279318672618;-4571.94034262026;
24;2077.37137461586;760.194819491276;-4486.14295859049;
25;2077.37137461586;1011.91054419895;-3343.97404245933;
26;2077.37137461586;641.683412189555;-5137.04313296047;
27;2077.37137461586;1365.74001559197;-3606.24826328333;
28;2104.84573007675;1073.44410131111;-3515.63519962379;
29;2104.84573007675;1103.66255633717;-5132.74067613228;
30;2117.92289148907;1040.54452883447;-2710.99264130065;
31;2117.92289148907;958.228537810677;-2855.92643821448;
32;2117.27554657408;1088.41169621039;-3904.827001041;
33;2117.92289148907;1450.84348435843;-2050.01524218482;
34;2117.92289148907;632.894836576889;-4331.21742741668;
35;2117.92289148907;1210.74239151312;-4331.21742741668;
36;2117.92289148907;1086.9368707043;-3381.32732315477;
37;2117.92289148907;818.677001872719;-2848.62578909446;
38;2117.92289148907;913.474330201264;-3458.5987947361;
39;2117.92289148907;192.396206862747;-5346.7723760546;
40;2095.49341311278;627.226203568115;-4404.80746486695;
41;2095.49341311278;1239.90120361969;-2721.71593840813;
42;2095.49341311278;1087.65654275874;-4527.44889470308;
43;2095.49341311278;1039.08342910931;-3580.37782885136;
44;2117.92289148907;1072.08395322946;-4106.93449294116;
45;2117.92289148907;1373.05809403716;-2580.42031020146;
46;2095.49341311278;346.1177200348;-2830.44250252649;
47;2095.49341311278;796.396629633481;-4574.36454210687;
48;2095.49341311278;1040.91170078743;-2346.20578106667;
49;2095.49341311278;442.858934610446;-4710.1116780441;
50;2105.01392691079;693.135445384472;-3031.95087095384;
51;2105.01392691079;829.089104427539;-4842.25561289539;
52;2105.01392691079;1134.46898082331;-2303.95626935206;
53;2105.01392691079;1384.78190393226;-2590.42893512815;
54;2121.41924416008;796.337890015402;-2832.33613010561;
55;2121.41924416008;151.365966376002;-2881.65840285706;
56;2105.01392691079;995.157112017867;-2639.62252957936;
57;2105.01392691079;1351.23784435568;-2704.12714675578;
58;2105.01392691079;1051.66305817524;-3106.23677908177;
59;2105.01392691079;1114.31083297986;-2373.91516397017;
60;2121.41924416008;1417.0716588701;-2446.50074002316;
61;2121.41924416008;1043.77219850124;-2039.31219626041;
62;2121.41924416008;593.675518032948;-2825.87864217691;
63;2121.41924416008;1083.70719415855;-4462.60434883844;
64;2121.41924416008;1215.60005718191;-2710.99264130065;
65;2121.41924416008;1264.38722266152;-2079.80635104793;
66;2121.41924416008;1216.58199122101;-4145.53482153664;
67;2121.41924416008;859.030344432099;-4918.91271696044;
68;2121.41924416008;1301.78361295318;-1094.62320618396;
69;2121.41924416008;1199.02312473338;-2065.72171777265;
70;2121.41924416008;1007.40687691951;-2317.4054635337;
71;2121.41924416008;1365.67248205492;-1625.46629086778;
72;2121.41924416008;1080.02469755421;-2445.35848165644;
73;2121.41924416008;1000.13784709763;-4649.19651043482;
74;2121.41924416008;865.767628235574;-2999.63150784949;
75;2121.41924416008;1347.47222496921;-2065.72171777265;
76;2121.41924416008;944.85489269831;-2925.60608225003;
77;2121.41924416008;1149.59090651942;-3085.15637171504;
78;2121.41924416008;798.716660249983;-3839.1200836557;
79;2121.41924416008;1308.61703942644;-2059.85343527229;
80;2121.41924416008;1206.19843990686;-2065.72171777265;
81;2121.41924416008;1128.32079809444;-3812.63662130996;
82;2121.41924416008;505.965883283508;-5403.46761853988;
83;2121.41924416008;560.84627461855;-2377.58275562895;
84;2121.41924416008;963.388972109954;-4872.43100951895;
85;2121.41924416008;282.625507471785;-5536.05858402793;
86;2121.41924416008;1001.31251693414;-2106.8081765431;
87;2121.41924416008;1173.48428891729;-2617.53150493878;
88;2121.41924416008;1164.0389782582;-3489.39336701772;
89;2121.41924416008;1297.35017065006;-2158.43026513837;
90;2121.41924416008;1222.85062004765;-2518.53229803823;
91;2121.41924416008;1175.63826071965;-2768.34710521351;
92;2121.41924416008;1567.34465678089;-1080.14454405021;
93;2121.41924416008;902.814266246715;-3531.19225709311;
94;2121.41924416008;1346.30594456854;-2404.02261876773;
95;2121.41924416008;1340.70422310337;-1381.83211846591;
96;2116.80062667534;508.370687071556;-3402.81578911966;
97;2116.80062667534;1129.83135545297;-1745.35546690122;
98;2113.30427400433;1077.20778260865;-2322.79095504421;
99;2113.30427400433;-53.9915376295513;-6612.41290428402;
100;2113.30427400433;1458.12131376403;-2582.12960317882;
101;2113.30427400433;1164.73120998984;-3571.31377595499;
102;2113.30427400433;1488.76530860408;-3058.52697005906;
103;2113.30427400433;604.775024935367;-2801.79806000667;
104;2113.30427400433;756.125955053779;-5280.05893773071;
105;2114.95392229279;953.32399592291;-2115.04607354542;
106;2095.49341311278;1064.9404032992;-3046.46607707544;
107;2114.95392229279;1100.73221959138;-2918.0916637088;
108;2121.41924416008;1307.16159012211;-2638.6723934179;
109;2121.41924416008;1119.51836212217;-2001.5756371203;
110;2100.22711259201;997.234806272545;-3483.76331897942;
111;2100.22711259201;941.492305617119;-2515.58044556738;
112;2100.22711259201;965.406356916864;-2632.31441669357;
113;2116.80062667534;1417.06947151584;-1142.47391892059;
114;2095.49341311278;904.015608919809;-2456.09298897206;
115;2116.80062667534;561.388461543888;-4836.35936498559;
116;2116.80062667534;1223.22892388382;-5451.10025681269;
117;2116.80062667534;799.622059392272;-3188.85371603304;
118;2121.41924416008;988.282909247356;-2331.00402678951;
119;2121.41924416008;1308.50376527397;-2731.45419276395;
120;2119.57253977753;1397.03201996532;-2001.62780170346;
121;2119.57253977753;1632.21399098628;-1978.76354186483;
122;2121.41924416008;1450.03906553211;-1978.76354186483;
123;2121.41924416008;950.093774789497;-3439.43093625514;
124;2121.41924416008;107.621132314234;-9176.58367470103;
125;2121.41924416008;121.737953494226;-11569.7030551821;
126;2121.41924416008;957.438937040914;-2025.2407334845;
127;2119.57253977753;635.070752887237;-10797.7843907803;
128;2121.41924416008;796.46809932251;-3225.13778545935;
129;2119.57253977753;785.814927311889;-2301.48444645611;
130;2121.41924416008;278.804076703411;-2945.02119722785;
131;2119.57253977753;717.500024110681;-2354.15744748364;
132;2119.57253977753;864.94515105142;-3128.96135668384;
133;2117.27554657408;811.467334272576;-3772.92115259759;
134;2117.92289148907;993.949705310348;-3516.22651356612;
135;2117.92289148907;810.944489465354;-2785.01425544636;
136;2117.92289148907;1146.00927593918;-2879.19698528591;
137;2117.92289148907;1231.46379744283;-2076.18589585679;
138;2117.92289148907;1372.90262756975;-5086.77807712678;
139;2119.57253977753;1314.86956714085;-2521.90698680692;
140;2117.92289148907;1071.64368446203;-4619.22202106108;
141;2117.92289148907;1159.87040012612;-3265.5367072134;
142;2117.92289148907;880.956629421136;-4620.32364200525;
143;2119.57253977753;1065.50278548207;-4620.32364200525;
144;2117.92289148907;1154.13433146697;-4239.60668301078;
145;2117.92289148907;1103.3500425677;-2533.95665448344;
146;2117.92289148907;1331.42007938431;-2580.42031020146;
147;2117.92289148907;1018.77718672004;-3025.26304647734;
148;2117.92289148907;1531.47158092176;-2611.44071070064;
149;2117.92289148907;611.439659168356;-9255.65876626465;
150;2119.57253977753;701.54625780841;-3919.34010668513;
151;2119.57253977753;696.096802554232;-3647.84825814681;
152;2117.92289148907;853.740670516272;-3084.72836242274;
153;2117.92289148907;718.298996499504;-3517.39439346724;
154;2117.92289148907;734.206198442498;-2487.23669759436;
155;2117.92289148907;1190.095803432;-4331.21742741668;
156;2119.57253977753;1243.65269817784;-3359.45413174225;
157;2117.92289148907;1255.35043140015;-2615.21400559247;
158;2119.57253977753;1400.02648225894;-2580.42031020146;
159;2119.57253977753;1403.98508699816;-4783.60525630399;
160;2119.57253977753;848.076766871628;-4680.93019219578;
161;2119.57253977753;1383.4343503379;-2710.99264130065;
162;2119.57253977753;1202.89670103009;-767.245795834303;
163;2119.57253977753;1034.29923294247;-2710.99264130065;
164;2117.92289148907;1048.75271359807;-2580.42031020146;
165;2117.92289148907;1241.60644142194;-3362.91789419292;
166;2117.92289148907;1063.85410863185;-2747.66236451266;
167;2117.92289148907;1230.53519625368;-2666.98801555023;
168;2117.92289148907;654.346780857855;-6985.70879293729;
169;2117.92289148907;926.766025418602;-4023.36928793939;
170;2117.92289148907;870.303489855631;-2038.96073252861;
171;2117.92289148907;1056.98463033541;-1845.98931909331;
172;2117.27554657408;1169.56548442365;-3537.80852667123;
173;2117.27554657408;1216.73394137957;-2458.59476656176;
174;2117.27554657408;898.200945775569;-2152.89063864593;
175;2117.27554657408;-629.16963461041;-5709.64530055646;
176;2117.27554657408;917.364409312379;-5510.41227262849;
177;2117.92289148907;1232.35832749911;-5743.67263260756;
178;2117.92289148907;1530.10494417799;-1312.63468724902;
179;2121.41924416008;1035.6756120549;-2715.20281929177;
180;2117.92289148907;834.374909388115;-3215.52046327309;
181;2117.92289148907;949.851574640828;-1497.03319949616;
182;2121.41924416008;1366.19995348835;-2607.17111853876;
183;2117.92289148907;473.667462941869;-3023.31910335539;
184;2117.92289148907;559.626529983083;-4543.55530134832;
185;2117.92289148907;1034.56490111727;-2984.83615059649;
186;2117.92289148907;584.275273939192;-5527.52567048636;
187;2117.92289148907;1122.8528565424;-2934.69318143103;
188;2121.41924416008;1250.89959731237;-3631.39267681209;
189;2121.41924416008;817.07636427425;-3929.12320318521;
190;2121.41924416008;1216.85909208617;-2615.21400559247;
191;2119.57253977753;1268.79375949833;-553.914382791728;
192;2119.57253977753;801.757313991118;-3575.06674277074;
193;2119.57253977753;1296.64000416284;-2347.08998785572;
194;2119.57253977753;1346.88701180808;-2433.52087398316;
195;2119.57253977753;800.510370501785;-4195.22067700319;
196;2119.57253977753;941.740836906494;-2553.98207546891;
197;2119.57253977753;1163.92561896687;-1984.30953728911;
198;2119.57253977753;1184.78461537774;-4408.93310010337;
199;2119.57253977753;1306.91792884402;-2615.21400559247;
0;1746.2475666446;-2652.85345536036;-11547.8971926451;
0;1746.2475666446;-172.01692775143;-6170.4660069737;
1;1836.77539426342;332.78254627817;-5287.15700587785;
2;1888.63220086938;851.733806459515;-8771.15561054862;
3;1888.63220086938;1000.46018488788;-2665.29553358128;
4;1888.63220086938;1231.83149915827;-3574.03202864095;
5;1886.98255258092;550.514324881197;-2633.53544585822;
6;1886.98255258092;726.136816192517;-3311.77251281526;
7;1855.84197805183;590.735724757451;-2758.19339083677;
8;1836.77539426342;1137.85348307356;-3062.72865843541;
9;1836.77539426342;211.541268721006;-8830.32646141982;
10;1836.77539426342;402.423614669592;-6139.12828482525;
11;1819.99838541209;386.809329814135;-5093.49982271541;
12;1826.54099683097;940.975868302123;-2979.06221800374;
13;1975.39915284836;952.43255334377;-3520.73260921307;
14;1859.17343185753;1094.25778268421;-2475.08041886277;
15;1859.17343185753;638.627399896604;-6215.72720596097;
16;1975.39915284836;547.142665598268;-4996.43400163832;
17;2072.75275713112;1080.24663415363;-1149.81000246891;
18;2072.75275713112;1040.96275566116;-2977.71699624312;
19;2072.75275713112;649.999679284996;-2761.66687246469;
20;2068.4518734558;894.54103306484;-2761.66687246469;
21;2112.65692908935;609.605429278217;-4364.23262527442;
22;2112.65692908935;734.830421303263;-6952.07928558149;
23;2112.65692908935;1340.56007474108;-2787.01790798769;
24;2112.65692908935;1273.11895757742;-2695.5103903215;
25;2112.65692908935;1160.14256715131;-2568.9789117674;
26;2112.65692908935;581.055903356131;-8683.88533179609;
27;2081.51507220186;659.229541713712;-4341.96426279684;
28;2081.51507220186;803.841950113145;-2304.76705185521;
29;1979.54285043436;629.386583869363;-5908.38152665279;
30;1979.54285043436;1082.26520781794;-2589.30941037456;
31;2117.27554657408;511.854571961148;-5316.60991927868;
32;2081.51507220186;-382.051017274239;-6499.25485271484;
33;2121.41924416008;249.91869918517;-4615.20578667823;
34;2121.41924416008;998.974999226627;-3694.58381145811;
35;2121.41924416008;866.586314238517;-3977.47735918007;
36;2121.41924416008;749.172455201344;-3090.26910661498;
37;2121.41924416008;978.348183491781;-2609.21532301498;
38;2121.41924416008;783.10009149731;-3566.58309478763;
39;2121.41924416008;749.455786073527;-4961.88781468267;
40;2121.41924416008;1071.22124089042;-2025.2407334845;
41;2121.41924416008;559.732614691363;-3600.19045397969;
42;2116.80062667534;980.200295535913;-2398.83789290995;
43;2116.80062667534;847.86683333073;-2394.52757764324;
44;2121.41924416008;490.413776805931;-6752.87539974056;
45;2119.57253977753;768.95838456176;-2779.65857570677;
46;2121.41924416008;1186.82795272615;-3315.03038412684;
47;2121.41924416008;915.967127420291;-2957.00362438966;
48;2121.41924416008;875.099735193125;-3857.97222737669;
49;2121.41924416008;386.093271341278;-3714.81156446899;
50;2121.41924416008;1350.93713671194;-2163.03186057786;
51;2121.41924416008;-64.0932131437681;-7807.64914859152;
52;2121.41924416008;830.784307177105;-2889.61449803676;
53;2121.41924416008;612.836555295588;-3975.4568411173;
54;2121.41924416008;577.581366496179;-5042.10999475338;
55;2121.41924416008;1246.62856131631;-2542.25767145604;
56;2121.41924416008;976.530324871007;-5233.90901596849;
57;2121.41924416008;579.260968297474;-11114.4651466319;
58;2121.41924416008;1103.82976645972;-2108.2503361143;
59;2121.41924416008;1011.55304146562;-3032.7853902318;
60;2121.41924416008;1041.14867974063;-4877.28111976477;
61;2121.41924416008;731.808881524211;-4456.86090522573;
62;2121.41924416008;782.069237284073;-4128.28690836602;
63;2121.41924416008;627.200324603969;-2819.3545781485;
64;2121.41924416008;752.998734514261;-4724.09626153378;
65;2121.41924416008;1135.70679253017;-2498.92250772516;
66;2121.41924416008;1193.73662196935;-3980.13669518612;
67;2121.41924416008;553.735965101608;-12735.5659062282;
68;2121.41924416008;752.499251032748;-3769.89843034273;
69;2121.41924416008;351.323966884064;-2245.05237303065;
70;2121.41924416008;1069.19071909554;-3347.16875812016;
71;2121.41924416008;1109.90406175173;-2247.42472601111;
72;2121.41924416008;228.405133771741;-11569.7030551821;
73;2121.41924416008;154.71563495624;-11569.7030551821;
74;2105.01392691079;1012.48565872341;-2540.559738049;
75;2105.01392691079;623.240583052058;-3000.35562818789;
76;2105.01392691079;1139.30172685365;-3806.69873660311;
77;2105.01392691079;1094.25468184837;-4171.30253567133;
78;2105.01392691079;1214.82334327443;-2435.24467035137;
79;2104.84573007675;1012.88323764485;-3136.80255283134;
80;2105.01392691079;936.372180286074;-3749.287454055;
81;2121.41924416008;968.180012299787;-1754.71242981028;
82;2121.41924416008;1141.41985251388;-1165.81148366055;
83;2121.41924416008;404.373857860676;-5269.01950024766;
84;2121.41924416008;825.219105646677;-5269.01950024766;
85;2121.41924416008;1267.88817553211;-1146.40743066934;
86;2121.41924416008;1447.07006340873;-2641.06816976667;
87;2121.41924416008;1095.44494457825;-2591.69870171909;
88;2121.41924416008;969.251409993947;-3915.46224650195;
89;2121.41924416008;1270.43023963414;-2521.90698680692;
90;2121.41924416008;1011.24227982686;-2310.46131092179;
91;2121.41924416008;1080.40709617915;-2620.04547137572;
92;2121.41924416008;1225.94871230901;-722.936156297502;
93;2121.41924416008;561.544067057881;-3785.25636803302;
94;2121.41924416008;1161.0235797855;-2154.05807313857;
95;2121.41924416008;1100.81173276768;-2882.39595186851;
96;2121.41924416008;934.451829279869;-6694.72357807315;
97;2117.27554657408;763.908625988587;-3395.21406196614;
98;2117.92289148907;361.484327704391;-4991.70009423419;
99;2117.27554657408;1041.7223183444;-1978.71137728167;
100;2117.27554657408;1136.7380240084;-4028.38942994631;
101;2117.27554657408;1530.13385738239;-2946.18455842418;
102;2117.27554657408;933.408010564222;-2702.31083955219;
103;2117.27554657408;1555.93997291377;-2702.31083955219;
104;2121.41924416008;1502.79496706107;-2615.21400559247;
105;2117.92289148907;1381.99550574098;-3997.24880904235;
106;2121.41924416008;913.995196607554;-3526.97823296392;
107;2121.41924416008;145.046948959903;-5180.05588140602;
108;2121.41924416008;744.245861323015;-4619.22202106108;
109;2121.41924416008;453.072370609353;-4827.05128164003;
110;2121.41924416008;828.693177761444;-5611.02985514616;
111;2121.41924416008;857.223830314855;-2946.82636205172;
112;2121.41924416008;964.499996673794;-2245.05237303065;
113;2121.41924416008;1278.26443709988;-902.687474253379;
114;2121.41924416008;1022.77258168379;-3231.22219322306;
115;2121.41924416008;1064.01252302219;-3259.95780899274;
116;2121.41924416008;1134.25104341225;-2025.2407334845;
117;2121.41924416008;969.437993151033;-3085.15637171504;
118;2121.41924416008;1167.0441036953;-2299.06986073532;
119;2121.41924416008;655.913802069008;-2960.81620432977;
120;2121.41924416008;1183.28549100518;-2165.35836124619;
121;2121.41924416008;941.687423751584;-5098.06646926516;
122;2121.41924416008;721.762412980133;-6015.21026870707;
123;2121.41924416008;919.878159838475;-2615.21400559247;
124;2121.41924416008;1076.89893710424;-2107.79702543722;
125;2121.41924416008;1200.64265135648;-3023.31910335539;
126;2121.41924416008;1210.83873136851;-3421.80379833842;
127;2121.41924416008;472.38437487395;-4059.82465486196;
128;2121.41924416008;1206.74979317173;-5611.02985514616;
129;2121.41924416008;1011.30805184254;-1870.65049544007;
130;2121.41924416008;1161.50202986136;-3229.31605285531;
131;2121.41924416008;879.438072929011;-2321.97013923852;
132;2121.41924416008;742.726732834461;-3900.26859150141;
133;2121.41924416008;129.168180391866;-10204.6643234178;
134;2121.41924416008;1199.36755708243;-2819.3545781485;
135;2121.41924416008;930.846508484539;-5315.40438407425;
136;2121.41924416008;945.889498312435;-2079.80635104793;
137;2121.41924416008;1209.61072004095;-2178.24539459974;
138;2121.41924416008;1093.30320086032;-3266.47735743321;
139;2121.41924416008;1299.36507529927;-182.56871984386;
140;2121.41924416008;1111.01385469767;-2080.2330623292;
141;2121.41924416008;938.743254004903;-2190.29860316436;
142;2121.41924416008;647.541236524857;-2608.98875291471;
143;2121.41924416008;449.29084410879;-10560.5061614285;
144;2121.41924416008;46.3771525118896;-3713.23068095727;
145;2121.41924416008;871.138226559857;-2547.12786910077;
146;2121.41924416008;678.384514685593;-3479.73765277652;
147;2121.41924416008;499.826657834722;-3618.59351649299;
148;2001.67807440774;920.918589835912;-1496.65154611787;
149;2001.67807440774;121.653794385046;-5065.18518444469;
150;1997.53437682175;-590.968341280892;-9751.4500940778;
151;1997.53437682175;737.734620331339;-3638.5778988242;
152;2117.27554657408;585.318330590803;-5301.97189968206;
153;2117.27554657408;911.737399593036;-2599.73827824885;
154;2117.27554657408;551.702166007445;-4547.77054374019;
155;2006.28864779383;1103.27474874407;-2663.44925209064;
156;2117.27554657408;743.409349581689;-4231.60158296536;
157;2117.27554657408;1321.38235841017;-2537.59945382188;
158;2117.27554657408;1051.05305996957;-3251.31660421821;
159;2027.31234738451;627.558585221226;-4821.95748169343;
160;2121.41924416008;837.766941462863;-4404.5451873185;
161;2117.27554657408;1260.34519096828;-2721.87309803344;
162;2121.41924416008;986.501898375608;-2198.27908545331;
163;2117.27554657408;468.544997108491;-4405.6340378047;
164;2105.01392691079;752.459703379847;-3862.42311308957;
165;2105.01392691079;923.262447188882;-1409.79281146976;
166;2044.37274679106;1016.46133027274;-2552.97602229746;
167;2105.01392691079;960.084942607625;-2552.97602229746;
168;2073.57768874129;976.17622399468;-4640.23849795955;
169;2073.57768874129;1246.39979988324;-2318.73838266577;
170;2073.57768874129;1294.75578894079;-2196.84714637446;
171;2105.01392691079;821.649979377218;-4716.72025052636;
172;2105.01392691079;416.679348436345;-12508.2309468574;
173;2105.01392691079;923.897151990729;-3687.09716692365;
174;2105.01392691079;671.496453842851;-4746.21839550123;
175;2105.01392691079;741.610352986615;-3439.95548946539;
176;2119.57253977753;712.772622534587;-4779.81752917943;
177;2105.01392691079;661.073029847944;-2899.17101835639;
178;2105.01392691079;602.605773581038;-4050.27738879231;
179;2119.57253977753;937.084602513766;-4706.38878519704;
180;2105.01392691079;1126.01314075173;-2516.18578364689;
181;2104.84573007675;1043.63285004572;-3037.60108858121;
182;2105.01392691079;937.165097530001;-3778.92802130968;
183;2095.49341311278;799.855472614644;-5800.95292222323;
184;2095.49341311278;520.01343929754;-3458.00081946214;
185;2119.57253977753;873.065018269625;-4262.54319902472;
186;2119.57253977753;857.261303057155;-2619.02010812572;
187;2114.95392229279;420.772966388376;-4075.91232004167;
188;2095.49341311278;512.874097370442;-2588.28562589368;
189;2095.49341311278;1004.04923566575;-3405.69537397989;
190;2095.49341311278;907.18741848343;-2656.85174151805;
191;2076.89645471712;1009.21712847488;-1883.85167587188;
192;2076.89645471712;797.074479240468;-2747.66236451266;
193;2081.51507220186;1018.48003589922;-2850.8863948573;
194;2119.57253977753;1497.03311547477;-741.937102489927;
195;2121.41924416008;825.348004658472;-2278.77504170733;
196;2095.49341311278;931.58628397908;-2240.93341411545;
197;2095.49341311278;1064.71481697532;-3363.36960729175;
198;2095.49341311278;1007.971208439;-2380.7878205262;
199;2121.41924416008;1417.81630880021;-2167.35669784363;
0;1178.36001936736;-3153.87085442779;-10585.9775202324;
0;1363.36492783683;-591.789148506417;-9783.27796653148;
1;1585.20716135;21.6525799662338;-5158.86981689045;
2;1445.67738299675;348.621734150439;-8388.66582327641;
3;1513.91455837689;-74.492979323301;-5369.86218334336;
4;1575.96960946137;178.499349203874;-6605.20537155545;
5;1495.67626184158;226.928478533466;-7556.06273249461;
6;1495.67626184158;334.497021837552;-4766.70737065534;
7;1832.7733617531;614.738474516548;-5070.05134094274;
8;1701.69751842598;436.539251530312;-6626.63416358589;
9;1631.20498792255;468.249160891998;-2095.8840641093;
10;1575.86525993373;61.7921046892326;-5891.33623339849;
11;1575.86525993373;177.625414805238;-7637.7598822185;
12;1575.86525993373;156.631190238172;-5758.29504707356;
13;1765.25061846094;450.705984864884;-5061.75226482263;
14;1626.4062294746;-385.868639723245;-7637.7598822185;
15;1659.18518755355;114.610069133607;-7151.62010576984;
16;2110.48591634762;849.3293129111;-3037.04347986478;
17;2110.48591634762;1127.76868440423;-1771.05181907829;
18;2110.48591634762;456.315408125406;-2915.41819101967;
19;2054.11122669029;884.334323980045;-4901.66808948921;
20;2001.05959596023;678.769215463454;-3832.37669383933;
21;2001.05959596023;641.11557639281;-3327.93797153275;
22;2001.05959596023;1096.56749643244;-2526.20615937016;
23;2001.05959596023;1071.72544824064;-2612.98913651063;
24;1997.66280252884;1203.14871367331;-2037.69486045127;
25;1907.09979610642;782.793600300128;-3763.18079075985;
26;1907.09979610642;343.39752826172;-4115.29566460188;
27;2001.05959596023;787.253115003273;-4667.58909001646;
28;1907.09979610642;699.471863194913;-5352.05718127851;
29;1907.09979610642;861.141983349263;-4501.58912063774;
30;2001.05959596023;433.771915496835;-4344.39562159693;
31;1905.68638708836;321.380485117181;-4784.68856788848;
32;1971.59362998608;889.341502413261;-4784.68856788848;
33;2018.39227284563;571.460033682984;-4416.67992849262;
34;2001.05959596023;855.920573354007;-6274.45196852589;
35;1915.58033651803;1240.89204518325;-5759.46981564771;
36;1930.50944739495;739.404036898232;-6790.54019363239;
37;1932.75573676637;748.833464339464;-3806.96129547834;
38;1932.75573676637;592.11835532348;-6056.46034104502;
39;1932.75573676637;740.01728442322;-4189.60069341561;
40;2006.82268748376;810.664410490059;-2652.05805353689;
41;2006.82268748376;1425.83761719747;-3870.81548451778;
42;2030.37414760444;933.009874519576;-5471.30229687356;
43;2030.37414760444;447.789404642409;-7618.93939422378;
44;2134.59621188325;1234.6527510639;-2463.20408973231;
45;2134.59621188325;910.725044319782;-4848.34269544298;
46;2030.37414760444;1445.35595168201;-2404.49340565873;
47;2030.37414760444;673.445999971614;-6714.66839315774;
48;2006.82268748376;639.896569575209;-6977.57408353148;
49;1938.67024261985;4.18136980740055;-6977.57408353148;
50;1938.67024261985;1059.02975782759;-5175.15881707143;
51;1938.67024261985;717.269864684495;-2666.14406956149;
52;1938.67024261985;1168.62864048318;-2197.42487359112;
53;1973.99945794712;904.144562186618;-3414.9781089627;
54;1973.99945794712;488.920217289063;-4396.19123509562;
55;1915.07669260672;179.305859446106;-5120.85718720183;
56;1915.07669260672;337.207631430134;-5839.97270839096;
